2015	6	2	2	10	1.58	216.	7.47	73.6	1008.6	0.0			
2015	6	2	2	20	2.21	219.	7.39	74.2	1008.7	0.0			
2015	6	2	2	30	2.14	221.	7.49	74.1	1008.7	2.0			
2015	6	2	2	40	2.07	219.	7.53	73.6	1008.8	3.4			
2015	6	2	2	50	1.83	218.	7.57	73.5	1008.9	5.2			
2015	6	2	3	0	1.63	216.	7.40	74.0	1008.9	7.1			
2015	6	2	3	10	1.68	216.	7.27	75.0	1008.9	10.7			
2015	6	2	3	20	1.67	218.	7.12	75.8	1008.8	14.8			
2015	6	2	3	30	1.49	224.	7.03	76.5	1008.7	16.9			
2015	6	2	3	40	1.48	215.	6.99	77.0	1008.7	20.3			
2015	6	2	3	50	1.82	209.	7.10	76.9	1008.8	25.1			
2015	6	2	4	0	1.83	210.	7.15	76.6	1008.8	30.4			
2015	6	2	4	10	2.10	205.	7.23	76.5	1008.8	36.5			
2015	6	2	4	20	1.90	213.	7.46	75.9	1008.9	41.0			
2015	6	2	4	30	1.82	217.	7.68	75.2	1009.0	46.4			
2015	6	2	4	40	2.64	232.	7.91	74.3	1008.9	142.9			
2015	6	2	4	50	2.44	228.	8.11	73.7	1008.9	161.7			
2015	6	2	5	0	2.68	228.	8.24	73.7	1009.1	158.2			
2015	6	2	5	10	2.00	224.	8.52	72.8	1009.1	211.9			
2015	6	2	5	20	2.18	211.	8.71	72.4	1009.1	190.8			
2015	6	2	5	30	2.09	214.	8.82	72.5	1009.0	189.1			
2015	6	2	5	40	2.00	221.	8.94	72.3	1009.0	177.6			
2015	6	2	5	50	1.97	219.	9.03	71.8	1008.8	192.2			
2015	6	2	6	0	1.87	222.	9.14	71.3	1008.7	185.5			
2015	6	2	6	10	1.57	233.	9.21	71.5	1008.4	186.4			
2015	6	2	6	20	1.95	235.	9.66	70.0	1008.5	302.6			
2015	6	2	6	30	2.15	214.	9.80	68.8	1008.7	254.2			
2015	6	2	6	40	2.18	206.	10.16	69.0	1008.8	298.0			
2015	6	2	6	50	2.66	196.	10.35	67.1	1008.7	420.4			
2015	6	2	7	0	2.73	191.	10.76	66.1	1008.5	455.2			
2015	6	2	7	10	3.20	184.	10.97	65.8	1008.5	478.1			
2015	6	2	7	20	3.08	202.	11.29	63.8	1008.5	490.5			
2015	6	2	7	30	2.40	203.	11.69	63.1	1008.4	511.3			
2015	6	2	7	40	3.28	186.	11.81	62.5	1008.4	543.5			
2015	6	2	7	50	2.73	190.	12.06	60.9	1008.3	542.4			
2015	6	2	8	0	3.63	192.	11.87	59.1	1008.2	489.5			
2015	6	2	8	10	2.88	185.	12.14	58.2	1008.0	563.3			
2015	6	2	8	20	2.62	182.	12.54	56.0	1008.1	646.5			
2015	6	2	8	30	3.31	184.	12.53	55.2	1008.0	530.0			
2015	6	2	8	40	2.72	193.	12.44	55.8	1008.0	397.8			
